
50	200	200	200	0.1843811550239372	0.29436289661716286	0.2027114452894748
50	200	200	200	0.1843811550239372	0.29436289661716286	0.2027114452894748
50	200	200	200	0.1843811550239372	0.29436289661716286	0.2027114452894748
50	200	201	200	0.1843811550239372	0.29436289661716286	0.2027114452894748
50	200	202	201	0.18583455291032128	0.29450973005086	0.20430933302421286
50	201	203	202	0.18832875666309343	0.29625985697293644	0.20484882303704896
50	202	205	203	0.18959508174651846	0.29953779187171853	0.20642304758200827
50	203	207	204	0.1924229156104531	0.3030372862607734	0.20970641102456564
50	204	209	205	0.19533408046974882	0.3066153141919088	0.2130917241488169
50	205	211	207	0.19833222472785086	0.3102743392981716	0.21658365645127273
50	207	214	209	0.20260407053809626	0.3158610043792681	0.21896340542626555
50	209	217	211	0.20735379576311483	0.3235775793755613	0.22452321834222624
50	211	220	213	0.21233092167348225	0.3316803286272043	0.2303721110967193
50	213	224	215	0.21755212490509476	0.3401989604220609	0.23653318278272042
50	215	228	218	0.22512265303165174	0.3493282547042872	0.245306063303455
50	218	233	221	0.23480693651886225	0.36136954059995113	0.25312520816217776
50	221	238	224	0.2457822551280495	0.37686612452967583	0.2658089573977424
50	224	243	228	0.25782811459027316	0.39373750832778154	0.2798134576948701
50	227	249	232	0.2732442759396937	0.41542015935546933	0.29323775954503717
50	231	255	236	0.29401909867649517	0.43977215614005694	0.3116099849220975
50	235	262	240	0.3149924864177552	0.471043809964166	0.3352213616922899
50	239	269	245	0.3438024781010303	0.507193754822312	0.36763037262288384
50	244	277	250	0.38242228192335104	0.5551291189209935	0.4029826196611656
50	249	285	256	0.43238174619712433	0.6199208168368409	0.45842883934152945
50	255	294	262	0.5042829510914616	0.7115225200331582	0.5250069079856312
50	261	304	269	0.6082967690466694	0.8476266453928999	0.6382130035899481
50	268	315	277	0.8053911900065746	1.0683760683760681	0.8218277449046679
50	276	327	286	1.2411347517730495	1.5248226950354609	1.2056737588652482
50	287	342	297	2.914110429447853	2.914110429447853	2.4539877300613497
50	296	347	303	-2.7108433734939754	-9.939759036144578	-5.421686746987951
50	302	350	307	-2.6119402985074633	-2.6119402985074633	-2.2388059701492544
50	306	351	309	-1.9847634322373697	-1.623897353648757	-1.5637530072173216
50	308	351	310	-1.797194623027469	-1.2711864406779658	-1.3150204558737577
50	308	351	310	-1.7352185089974292	-1.1182519280205656	-1.2339331619537275
50	308	350	309	-1.7352185089974292	-1.1182519280205656	-1.2339331619537275
50	306	348	307	-1.847290640394089	-1.1083743842364533	-1.2315270935960592
50	302	344	304	-2.130977130977131	-1.1954261954261958	-1.3513513513513515
50	295	339	299	-2.8879813302217032	-1.3127187864644105	-1.7502917152858806
50	282	333	291	-5.864197530864198	-1.5432098765432103	-3.0864197530864206
50	277	333	290	7.835820895522387	7.835820895522387	6.7164179104477615
50	277	336	291	6.343283582089552	2.6119402985074625	2.9850746268656714
50	285	339	294	7.822085889570553	0.4601226993865031	2.7607361963190185
50	299	315	297	5.76923076923077	-28.846153846153854	0.0
50	311	293	300	-1.5493496557000763	2.467482785003825	-0.34429992348890587
50	322	272	303	-0.7417102966841187	1.2652705061082024	-0.17452006980802792
50	333	252	306	-0.4911635417601149	0.8679465326993813	-0.12110881851619272
50	344	233	309	-0.373408102300718	0.6642733609349615	-0.09433467847597088
50	354	214	312	-0.3055468505170793	0.5405828893763711	-0.0783453462864306
50	364	196	314	-0.256586340367087	0.4588587838681482	-0.0674241478336871
50	374	178	316	-0.22383803820929565	0.40062731679498137	-0.0570287995437696
50	384	161	318	-0.19849873648638544	0.3555033868145999	-0.0493443186745817
50	393	144	320	-0.17983860170162008	0.3204230923719221	-0.04381854254658764
50	402	127	322	-0.16357771082504036	0.29291822636111875	-0.039562981222800456
50	411	110	324	-0.1500090134171152	0.26975869794751617	-0.03605366846076588
50	420	94	326	-0.13851587505978438	0.2499908023987344	-0.033111364556123755
50	429	78	328	-0.12945887154214875	0.23341097657227566	-0.030800623712630187
50	438	62	330	-0.12151337070469286	0.21889342388266972	-0.028790624417836634
50	447	46	332	-0.11448662445884736	0.20607592402592523	-0.027026350691924623
50	456	31	334	-0.1082280092747718	0.1946763882001313	-0.02546541394700513
50	464	16	336	-0.1031245841750638	0.18477748073596478	-0.024193450832859547
50	472	1	338	-0.09818733887558537	0.17629715467577092	-0.023102903264843617
50	480	-14	340	-0.09370070036877381	0.16856077733900063	-0.02210633145429516
50	488	-29	342	-0.08960573476702509	0.1614746017266956	-0.021192101795800274
50	496	-44	344	-0.08585334693796795	0.154959991633715	-0.020350422977888697
50	504	-58	346	-0.08240231117931213	0.14895049597970672	-0.01957299552952782
50	512	-72	348	-0.07952143985364658	0.14357532275635504	-0.01892501085761841
50	520	-86	350	-0.07683505170959402	0.13857447515836274	-0.018318290473810495
